year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,total_lateminutes,count_ontime
2018,5,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",34,6,3.64,0.88,0.22,0,1.26,0,0,340,136,23,7,0,174,680,22
2018,5,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",44,8,3.63,0.56,2.18,0,1.63,1,0,649,209,45,295,0,100,1298,27
2018,5,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",73,24,12.67,0,6.2,0,5.13,0,0,1409,967,0,232,0,210,2818,25
2018,5,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",36,6,1,1,2,0,2,0,0,225,30,52,63,0,80,450,24
2018,5,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",27,6,2.28,0,2.98,0,0.74,0,0,839,684,0,107,0,48,1678,15
2018,5,G4,Allegiant Air,MKE,"Milwaukee, WI: General Mitchell International",30,6,5,1,0,0,0,0,0,446,364,82,0,0,0,892,18
2018,5,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",44,8,6.98,0.21,0.77,0,0.04,0,0,494,401,19,71,0,3,988,28
2018,5,G4,Allegiant Air,MOT,"Minot, ND: Minot International",22,3,2.21,0,0,0,0.79,0,0,379,241,0,0,0,138,758,16
2018,5,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",8,2,0.9,0,0.31,0,0.79,0,0,72,35,0,11,0,26,144,4
2018,5,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",26,3,2,0,0,0,1,0,0,617,546,0,2,0,69,1234,20
2018,5,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",65,15,8.6,0,0.69,0,5.71,0,0,1269,931,0,24,0,314,2538,35
2018,5,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",96,23,8.72,1.49,1.27,0,11.52,2,1,2944,1372,94,77,0,1401,5888,47
2018,5,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",69,24,7.02,0,3.93,0,13.05,0,0,1706,532,0,108,0,1066,3412,21
2018,5,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",8,1,0.95,0,0,0,0.05,0,0,292,276,0,0,0,16,584,6
2018,5,G4,Allegiant Air,OGS,"Ogdensburg, NY: Ogdensburg International",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2018,5,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",33,6,1,0,2.65,0,2.35,0,0,622,207,0,287,0,128,1244,21
2018,5,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",30,9,5,0,1.57,0.86,1.57,0,0,1387,1239,0,43,19,86,2774,12
2018,5,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",25,6,2.04,1,1.14,0,1.82,0,1,246,95,28,43,0,80,492,12
2018,5,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",8,5,1.98,0,0.07,0,2.95,0,0,310,135,0,6,0,169,620,-2
2018,5,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",27,6,5.36,0,0.64,0,0,0,0,265,254,0,11,0,0,530,15
2018,5,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",401,85,17.71,2.31,19.1,0,45.89,1,3,7360,1623,137,740,0,4860,14720,226.99
2018,5,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",66,10,5.19,1.86,0.47,0,2.49,0,0,762,476,106,14,0,166,1524,45.99
2018,5,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",623,135,39.83,5.51,22.45,0.5,66.72,2,2,13189,4590,184,1495,8,6912,26378,348.99
2018,5,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",114,15,3.97,0.72,0,0,10.31,0,0,1457,645,36,0,0,776,2914,84
2018,5,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",20,5,0,0,1.98,0,3.02,0,0,115,0,0,37,0,78,230,10
2018,5,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",18,3,1,0.63,0.45,0,0.91,0,0,298,141,48,35,0,74,596,12.01
2018,5,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2018,5,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",25,3,0.69,0,1.25,0,1.07,0,0,307,120,0,53,0,134,614,18.99
2018,5,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",42,4,1.63,0,0.71,0,1.65,0,0,512,458,0,16,0,38,1024,34.01
2018,5,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",21,5,1.47,0.68,0.34,0,2.51,0,0,389,98,28,15,0,248,778,11
2018,5,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",46,14,5.65,1.44,1.52,0,5.39,0,0,853,317,158,57,0,321,1706,18
2018,5,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",49,9,3.43,0,2.39,0,3.18,0,0,887,481,0,264,0,142,1774,31
2018,5,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",17,6,1.96,0.39,2.36,0,1.29,0,0,433,265,7,121,0,40,866,5
2018,5,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",27,10,4.86,0.03,3.02,0,2.09,0,0,537,256,2,129,0,150,1074,7
2018,5,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",21,7,2.58,0,1.69,0,2.73,0,0,361,244,0,49,0,68,722,7
2018,5,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",18,3,1,0,0.47,0.72,0.81,0,0,164,20,0,29,13,102,328,12
2018,5,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",29,7,1.92,0,1.12,0.13,3.83,0,0,332,95,0,22,12,203,664,15
2018,5,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",17,4,3,0,1,0,0,0,0,387,356,0,31,0,0,774,9
2018,5,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",102,16,3.95,1,2.05,0,9,0,1,1799,906,70,81,0,742,3598,69
2018,5,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",50,4,3,0,0,0,1,0,0,188,149,0,0,0,39,376,42
2018,5,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",67,18,5.51,0,4.05,0,8.43,0,1,964,306,0,132,0,526,1928,30.01
2018,5,G4,Allegiant Air,SDF,"Louisville, KY: Louisville International-Standiford Field",84,18,9.51,0,5.36,0.84,2.29,0,0,2290,1189,0,1012,16,73,4580,48
2018,5,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",799,266,77.67,8.57,41.12,0.81,137.83,4,2,27380,9773,789,2575,45,14198,54760,261
2018,5,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",79,6,2.83,0,1.17,0,2,0,0,444,262,0,136,0,46,888,67
2018,5,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2018,5,G4,Allegiant Air,SJU,"San Juan, PR: Luis Munoz Marin International",13,3,1.9,0,1.1,0,0,0,0,457,425,0,32,0,0,914,7
2018,5,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",13,4,1,0,2.1,0,0.9,0,0,95,19,0,49,0,27,190,5
2018,5,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",9,1,0,0,0,0,1,0,0,143,0,0,0,0,143,286,7
2018,5,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",26,2,1.34,0,0.28,0,0.38,0,0,61,42,0,8,0,11,122,22
2018,5,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2018,5,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",31,11,3.68,1.87,4.53,0,0.92,0,0,1185,507,281,332,0,65,2370,9
2018,5,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",22,4,0.79,0.36,1.23,0,1.62,0,0,285,146,15,38,0,86,570,14
2018,5,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",26,3,0.98,1,1.02,0,0,0,0,366,82,104,180,0,0,732,20
2018,5,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",15,5,1.99,2,0,0,1.01,0,0,406,203,129,0,0,74,812,5
2018,5,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",40,7,5.25,0,0.16,0,1.6,0,0,587,455,0,12,0,120,1174,25.99
2018,5,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",116,24,10.05,1.47,6.62,0,5.86,1,0,1818,906,139,324,0,449,3636,67
2018,5,G4,Allegiant Air,USA,"CONCORD, NC: Concord Padgett Regional",82,10,4.18,1.44,1.11,0,3.27,1,0,842,502,78,53,0,209,1684,61
2018,5,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",119,25,6.32,1,3.54,0,14.14,1,0,1299,521,62,96,0,620,2598,68
2018,5,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",21,6,4.81,0,0.33,0,0.86,0,0,516,468,0,14,0,34,1032,9
2018,5,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2941,227,120.84,1.51,17.51,0,87.13,5,3,11425,6447,820,422,0,3736,22850,2479.01
2018,5,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",545,20,14.07,1,1,0,3.93,1,0,679,432,41,22,0,184,1358,504
2018,5,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,4,3.84,0,0.16,0,0,0,0,108,104,0,4,0,0,216,23
2018,5,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",768,48,33.73,1,0.4,0,12.87,0,0,1432,1075,43,10,0,304,2864,672
2018,5,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",80,13,12,0,0,0,1,0,0,950,855,0,0,0,95,1900,54
2018,5,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186,51,35.71,0,0,0,15.29,0,1,2091,1511,0,0,0,580,4182,83
2018,5,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,5,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",756,43,29.24,1.24,0,0,12.53,0,0,1593,1077,42,0,0,474,3186,669.99
2018,5,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",62,18,13.84,0.37,0.5,0,3.3,0,0,886,690,7,8,0,181,1772,25.99
2018,5,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1318,106,73.14,0,4.47,0.45,27.94,1,0,3574,2516,0,101,12,945,7148,1105
2018,5,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,31,18.56,0,0,0,12.44,0,0,801,378,0,0,0,423,1602,1.77636E-15
2018,5,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,8,7,0,0,0,1,0,1,451,432,0,0,0,19,902,14
2018,5,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",9,3,3,0,0,0,0,0,0,61,61,0,0,0,0,122,3
2018,5,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",47,9,7.87,0,0,0,1.13,0,0,300,258,0,0,0,42,600,29
2018,5,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",62,19,13.56,0,0.89,0,4.55,0,0,719,445,0,25,0,249,1438,24
2018,5,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",62,11,8.92,0.56,0.3,0.22,1,0,0,363,292,10,7,4,50,726,40
2018,5,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,20,14.46,0,0.02,0,5.52,1,0,922,718,0,1,0,203,1844,21
2018,5,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",31,5,4,0,0,0,1,0,0,291,262,0,0,0,29,582,21
2018,5,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",177,20,7.75,0.48,1.29,0,10.48,3,0,806,219,28,50,0,509,1612,134
2018,5,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",4,2,0,0,2,0,0,0,0,47,0,0,47,0,0,94,0
2018,5,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",146,16,5.75,0.13,1.91,0,8.2,8,0,658,242,7,70,0,339,1316,106.01
2018,5,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",89,11,1.83,1.06,3.83,0,4.27,1,0,508,75,28,270,0,135,1016,66.01
2018,5,MQ,Envoy Air,ALB,"Albany, NY: Albany International",62,14,2.89,1.29,4.02,0,5.8,3,0,1221,221,267,195,0,538,2442,31
2018,5,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",58,9,2.14,0.71,5.72,0,0.43,2,0,385,79,38,218,0,50,770,38
2018,5,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",83,11,4,0,5.76,0,1.24,0,0,262,122,0,121,0,19,524,61
2018,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",51,14,0.92,0.14,6.09,0,6.85,0,1,839,77,3,314,0,445,1678,22
2018,5,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",24,6,1.16,1.77,1.23,0,1.84,1,0,254,50,88,55,0,61,508,11
2018,5,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",4,1,0,0,0,0,1,0,0,19,0,0,0,0,19,38,2
2018,5,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",87,16,3.22,1.95,5.19,0,5.63,6,0,890,134,118,160,0,478,1780,49.01
2018,5,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",8,2,1,0,0,0,1,0,0,76,20,0,0,0,56,152,4
2018,5,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",181,26,6.99,4.18,8.94,0,5.89,1,1,1465,509,162,371,0,423,2930,127
2018,5,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",31,2,1,0.26,0,0,0.74,0,0,108,16,24,0,0,68,216,27
2018,5,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Illinois Regional",88,11,1.52,1.5,4.88,0,3.11,6,0,834,189,134,212,0,299,1668,59.99
2018,5,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",255,57,12.51,2.58,12.15,0,29.77,8,0,3930,817,359,471,0,2283,7860,132.99
2018,5,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",29,6,1.03,1,1.43,0,2.53,0,0,291,16,123,29,0,123,582,17.01
2018,5,MQ,Envoy Air,BOS,"Boston, MA: Logan International",194,39,8.59,0.05,13.65,0,16.71,12,2,2532,679,1,916,0,936,5064,102
2018,5,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62,9,3.54,0,1.37,0,4.09,2,0,319,120,0,35,0,164,638,42
2018,5,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",93,17,1.45,1.57,4.86,0,9.12,2,0,815,43,100,202,0,470,1630,57
2018,5,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",142,43,7.83,2.1,20,0,13.07,7,0,2806,567,188,903,0,1148,5612,49
2018,5,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2018,5,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",58,7,1.28,1.04,1.99,0,2.7,0,0,554,43,68,72,0,371,1108,43.99
2018,5,MQ,Envoy Air,CHO,"Charlottesville, VA: Charlottesville Albemarle",116,32,9.1,2.21,11.28,0,9.42,4,1,1998,437,279,552,0,730,3996,46.99
2018,5,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",112,13,3.05,1.42,1.71,0,6.81,3,0,615,147,43,117,0,308,1230,83.01
2018,5,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",176,32,2.47,3.18,15.91,0,10.44,2,0,1647,86,316,519,0,726,3294,110
2018,5,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",349,77,19.05,4.93,17.99,0,35.03,12,2,4941,1141,210,1294,0,2296,9882,181
2018,5,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",119,24,6.57,1.9,3.77,0,11.76,2,0,1442,393,175,148,0,726,2884,69
2018,5,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",317,59,19.5,3.51,14.97,0,21.01,16,1,3958,1499,187,699,0,1573,7916,182.01
2018,5,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",440,93,25.16,8.87,19.79,0,39.17,23,2,6371,1447,608,1278,0,3038,12742,229.01
2018,5,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",204,36,10.32,4.52,9.59,0,11.57,12,0,1776,381,247,369,0,779,3552,120
2018,5,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",28,1,0,0.43,0,0,0.57,0,0,30,0,13,0,0,17,60,26
2018,5,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",136,28,7.1,0.8,9.36,0,10.74,2,0,1336,351,40,321,0,624,2672,78
2018,5,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",371,76,22.16,6.73,19.94,0,27.18,16,1,4600,1300,325,919,0,2056,9200,201.99
2018,5,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",75,13,2.06,0.47,6.73,0,3.74,3,0,764,115,71,176,0,402,1528,46
2018,5,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",115,6,2.18,0.04,1.96,0,1.82,0,0,253,89,2,74,0,88,506,103
2018,5,MQ,Envoy Air,DBQ,"Dubuque, IA: Dubuque Regional",65,14,2.1,1.01,5.88,0,5,4,1,903,113,63,227,0,500,1806,32.01
2018,5,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",116,19,1.65,0.79,9.91,0.28,6.37,1,3,1216,63,60,355,5,733,2432,74
2018,5,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4578,599,142.04,49.83,114.36,1.93,290.84,95,10,43921,12601,5017,7848,117,18338,87842,3275
2018,5,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",140,27,4.55,3.58,8.31,0,10.56,7,1,1498,263,199,412,0,624,2996,78
2018,5,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",77,15,5.98,0,4.29,0,4.72,7,0,865,430,0,197,0,238,1730,40.01
2018,5,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",27,6,1.39,0,2.67,0,1.95,3,0,250,44,0,107,0,99,500,11.99
2018,5,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",54,24,0.9,0.61,15.42,0,7.07,6,0,1687,34,86,966,0,601,3374,1.77636E-15
2018,5,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",144,27,5.3,3.52,11.2,0,6.97,1,0,1344,365,262,346,0,371,2688,89.01
2018,5,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31,4,2.85,0,0.12,0,1.03,0,0,197,81,0,13,0,103,394,23
2018,5,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",54,9,3.41,1.53,3.12,0,0.94,3,1,320,76,105,123,0,16,640,32
2018,5,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",62,12,2.6,1.1,1.03,0,7.28,2,0,616,101,74,42,0,399,1232,35.99
2018,5,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62,10,4.76,0,1.93,0,3.3,0,2,539,264,0,48,0,227,1078,40.01
2018,5,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",62,8,4.98,0.79,0.09,0,2.14,1,0,648,321,216,12,0,99,1296,45
2018,5,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",90,8,0.07,0.93,5,0,1.99,0,0,341,7,83,136,0,115,682,74.01
2018,5,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",53,12,2.68,0.6,3.04,0,5.68,0,0,691,89,31,188,0,383,1382,29
2018,5,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",31,5,2.51,0,1.34,0,1.15,0,0,222,152,0,32,0,38,444,21
2018,5,MQ,Envoy Air,GRI,"Grand Island, NE: Central Nebraska Regional",62,9,2.05,0.9,3.58,0,2.46,0,0,468,97,101,78,0,192,936,44.01
2018,5,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",144,18,7.06,1.97,2.63,0,6.33,2,0,616,219,43,86,0,268,1232,106.01
2018,5,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",253,39,6.63,2.33,14.35,0,15.69,10,1,2148,371,224,575,0,978,4296,164
2018,5,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",332,98,21.07,8,36.41,0.05,32.47,12,0,5220,1096,574,1655,4,1891,10440,124
2018,5,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",71,13,2.04,1.64,6.61,0,2.71,2,0,611,159,112,209,0,131,1222,43
2018,5,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",3,2,0,0.33,1.17,0,0.5,0,0,99,0,22,44,0,33,198,-1
2018,5,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2018,5,MQ,Envoy Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",31,4,1.92,0,0.23,1,0.85,2,0,271,158,0,11,31,71,542,21
2018,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",62,11,0.26,2.26,4.07,0,4.41,1,0,915,28,239,315,0,333,1830,39
2018,5,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,5,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",89,20,2.81,0,6.3,0,10.89,4,0,934,99,0,250,0,585,1868,45
2018,5,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",301,56,12.62,7.27,14.12,0,21.99,14,0,3199,602,554,517,0,1526,6398,175
2018,5,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",74,13,1.63,0.87,2.47,0,8.04,2,1,929,41,94,138,0,656,1858,44.99
2018,5,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",172,35,6.41,6.03,14.81,0,7.76,7,1,1371,196,333,417,0,425,2742,93.99
2018,5,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",569,137,29.43,3.34,58.8,0,45.43,29,6,8744,1665,453,3409,0,3217,17488,260
2018,5,MQ,Envoy Air,JLN,"Joplin, MO: Joplin Regional",9,1,0,0.39,0,0,0.61,1,0,61,0,24,0,0,37,122,6
2018,5,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",58,12,1.26,0.15,5.42,0,5.17,3,0,703,112,18,217,0,356,1406,31
2018,5,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",123,14,6.84,0.39,1.9,0,4.87,3,0,795,221,22,145,0,407,1590,92
2018,5,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",12,4,0,1.87,2.11,0,0.02,1,0,223,0,88,133,0,2,446,3
2018,5,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",90,10,2.7,0.37,3.18,0,3.75,1,0,295,73,25,96,0,101,590,69
2018,5,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",126,32,7.48,2.9,9.13,0,12.49,6,0,2587,427,881,371,0,908,5174,56
2018,5,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",62,4,2.48,0,0.07,0,1.45,2,1,207,131,0,5,0,71,414,51
2018,5,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",1342,308,71.38,4.36,120.61,1,110.65,92,8,22002,7543,232,6307,60,7860,44004,626
2018,5,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",361,62,17.21,7.29,19.24,0,18.25,6,0,3633,819,622,712,0,1480,7266,231.01
2018,5,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",120,12,2.59,0.11,3.6,0,5.7,2,1,576,158,6,140,0,272,1152,93
2018,5,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",28,1,1,0,0,0,0,0,0,26,26,0,0,0,0,52,26
2018,5,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",85,17,5.15,3.88,3.49,0,4.48,2,0,991,233,224,153,0,381,1982,49
2018,5,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",31,10,0.55,0.46,4.73,0,4.27,0,0,535,12,60,136,0,327,1070,10.99
2018,5,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",200,38,6.62,3.71,13.28,0,14.39,4,0,2613,335,517,780,0,981,5226,120
2018,5,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",112,28,7.99,2.62,8.89,0,8.49,1,0,1473,341,254,351,0,527,2946,55.01
2018,5,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",93,17,2.69,0.67,6.43,0,7.21,3,1,1195,272,73,240,0,610,2390,55
2018,5,MQ,Envoy Air,MIA,"Miami, FL: Miami International",776,145,42.32,3.65,55.13,1,42.9,13,3,10015,3537,232,2606,17,3623,20030,470
2018,5,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",23,8,3.02,0,3.35,0,1.63,0,2,235,76,0,111,0,48,470,5
2018,5,MQ,Envoy Air,MLI,"Moline, IL: Quad City International",93,20,3.01,1.97,9.28,0,5.74,3,0,1213,123,224,408,0,458,2426,50
2018,5,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",36,2,0.57,0.6,0.43,0,0.4,2,0,101,25,34,19,0,23,202,30
2018,5,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",35,12,4.32,0.71,2.85,0,4.12,0,0,1383,792,98,77,0,416,2766,11
2018,5,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",121,11,4.96,0.97,2.14,0,2.93,0,1,644,232,95,126,0,191,1288,98
